Passenger,Origin,Dest,Entry Time,Waiting Time,Boarding Time,Promise Board,Travel Time,Alighting Time,Promise Alight,Bus Selected,Bus Route Passengers,Bus Route Locations,Alight Difference,Board Difference
721,R,H,2009-01-01 18:05:20,01:00:10,2009-01-01 19:05:30,2009-01-01 19:29:20,00:30:00,2009-01-01 19:35:30,2009-01-01 19:47:20,5,"[682, 681, 686, 725, -1, 720, 686, 682, -1, 719, 725, 722, 728, 681, 720, 722, 726, -1, 721, 729, 719, 729, -1, 726, 721, -1, -1, 728]","['I', 'J', 'J', 'J', 'N', 'T', 'T', 'T', 'N', 'H', 'H', 'C', 'C', 'C', 'B', 'B', 'F', 'L', 'R', 'W', 'Q', 'P', 'L', 'H', 'H', 'M', 'S', 'Y']",00:11:50,00:23:50
726,F,H,2009-01-01 18:10:11,00:43:19,2009-01-01 18:53:30,2009-01-01 19:22:11,00:42:00,2009-01-01 19:35:30,2009-01-01 19:52:11,5,"[682, 681, 686, 725, -1, 720, 686, 682, -1, 719, 725, 722, 728, 681, 720, 722, 726, -1, 721, 729, 719, 729, -1, 726, 721, -1, -1, 728]","['I', 'J', 'J', 'J', 'N', 'T', 'T', 'T', 'N', 'H', 'H', 'C', 'C', 'C', 'B', 'B', 'F', 'L', 'R', 'W', 'Q', 'P', 'L', 'H', 'H', 'M', 'S', 'Y']",00:16:41,00:28:41
826,G,B,2009-01-01 19:23:15,00:08:54,2009-01-01 19:32:09,2009-01-01 19:59:15,00:06:00,2009-01-01 19:38:09,2009-01-01 20:05:15,6,"[826, 826, -1, -1, 824, -1, 828, 838, 827, 827, 824, 838, 828]","['G', 'B', 'H', 'N', 'T', 'S', 'W', 'W', 'V', 'Q', 'L', 'L', 'M']",00:27:06,00:27:06
788,X,G,2009-01-01 18:49:46,00:08:10,2009-01-01 18:57:56,2009-01-01 19:25:46,00:42:00,2009-01-01 19:39:56,2009-01-01 20:07:46,7,"[782, 788, 781, -1, 782, 781, -1, -1, 792, 788, 784, 784, 792, 785, 787, -1, -1, 787, -1, -1, 785]","['T', 'X', 'W', 'Q', 'P', 'U', 'P', 'K', 'G', 'G', 'B', 'H', 'I', 'E', 'E', 'D', 'C', 'G', 'K', 'P', 'V']",00:27:50,00:27:50
806,P,F,2009-01-01 19:05:16,00:23:03,2009-01-01 19:28:19,2009-01-01 19:35:16,00:12:00,2009-01-01 19:40:19,2009-01-01 19:59:16,3,"[806, 825, 829, 806, 829, -1, 825, 822, -1, 822, -1, -1, 832, 830, -1, 830, -1, 832]","['P', 'P', 'K', 'F', 'G', 'M', 'S', 'X', 'R', 'V', 'R', 'N', 'J', 'E', 'I', 'N', 'M', 'Q']",00:18:57,00:06:57
758,L,W,2009-01-01 18:31:27,00:27:42,2009-01-01 18:59:09,2009-01-01 19:13:27,00:42:00,2009-01-01 19:41:09,2009-01-01 19:49:27,2,"[-1, 758, 766, 696, 789, 696, -1, 793, 759, 789, 758, 786, 780, -1, 766, 759, -1, -1, 793, 786, -1, 780]","['F', 'L', 'H', 'D', 'D', 'J', 'N', 'S', 'X', 'X', 'W', 'Q', 'U', 'P', 'L', 'F', 'B', 'H', 'N', 'O', 'S', 'W']",00:08:18,00:14:18
831,H,C,2009-01-01 19:26:57,00:03:32,2009-01-01 19:30:29,2009-01-01 19:56:57,00:12:00,2009-01-01 19:42:29,2009-01-01 20:08:57,4,"[831, 783, 831, -1, 783, 837, 821, 823, -1, 821, 837, -1, -1, 823]","['H', 'I', 'C', 'I', 'O', 'S', 'Y', 'Y', 'S', 'M', 'G', 'C', 'D', 'E']",00:26:28,00:26:28
761,P,O,2009-01-01 18:33:24,00:41:52,2009-01-01 19:15:16,2009-01-01 19:21:24,00:30:00,2009-01-01 19:45:16,2009-01-01 19:45:24,1,"[762, 763, 791, 800, 761, 764, -1, 820, 763, 762, -1, 790, 761, 764, 800, 791, 820, -1, -1, 790]","['M', 'R', 'R', 'L', 'P', 'K', 'P', 'V', 'V', 'W', 'S', 'O', 'O', 'O', 'J', 'I', 'D', 'C', 'G', 'K']",00:00:08,00:06:08
764,K,O,2009-01-01 18:34:57,00:40:19,2009-01-01 19:15:16,2009-01-01 19:46:57,00:30:00,2009-01-01 19:45:16,2009-01-01 20:10:57,1,"[762, 763, 791, 800, 761, 764, -1, 820, 763, 762, -1, 790, 761, 764, 800, 791, 820, -1, -1, 790]","['M', 'R', 'R', 'L', 'P', 'K', 'P', 'V', 'V', 'W', 'S', 'O', 'O', 'O', 'J', 'I', 'D', 'C', 'G', 'K']",00:25:41,00:31:41
800,L,J,2009-01-01 18:57:13,00:18:03,2009-01-01 19:15:16,2009-01-01 19:33:13,00:36:00,2009-01-01 19:51:16,2009-01-01 20:27:13,1,"[762, 763, 791, 800, 761, 764, -1, 820, 763, 762, -1, 790, 761, 764, 800, 791, 820, -1, -1, 790]","['M', 'R', 'R', 'L', 'P', 'K', 'P', 'V', 'V', 'W', 'S', 'O', 'O', 'O', 'J', 'I', 'D', 'C', 'G', 'K']",00:35:57,00:17:57
833,N,Y,2009-01-01 19:28:33,00:06:00,2009-01-01 19:34:33,2009-01-01 20:04:33,00:18:00,2009-01-01 19:52:33,2009-01-01 20:22:33,8,"[810, 818, 833, 805, 807, 804, 818, 833, 804, 805, 810, -1, -1, 807, 808, 815, -1, 808, -1, 815, -1, 812, 817, 819, -1, 812, 819, -1, 817]","['M', 'M', 'N', 'T', 'X', 'Y', 'Y', 'Y', 'T', 'O', 'O', 'I', 'C', 'B', 'A', 'A', 'B', 'C', 'G', 'M', 'L', 'P', 'P', 'P', 'L', 'H', 'C', 'D', 'E']",00:30:00,00:30:00
818,M,Y,2009-01-01 19:13:38,00:14:55,2009-01-01 19:28:33,2009-01-01 19:55:38,00:24:00,2009-01-01 19:52:33,2009-01-01 20:19:38,8,"[810, 818, 833, 805, 807, 804, 818, 833, 804, 805, 810, -1, -1, 807, 808, 815, -1, 808, -1, 815, -1, 812, 817, 819, -1, 812, 819, -1, 817]","['M', 'M', 'N', 'T', 'X', 'Y', 'Y', 'Y', 'T', 'O', 'O', 'I', 'C', 'B', 'A', 'A', 'B', 'C', 'G', 'M', 'L', 'P', 'P', 'P', 'L', 'H', 'C', 'D', 'E']",00:27:05,00:27:05
728,C,Y,2009-01-01 18:10:33,00:30:57,2009-01-01 18:41:30,2009-01-01 19:10:33,01:12:00,2009-01-01 19:53:30,2009-01-01 20:10:33,5,"[682, 681, 686, 725, -1, 720, 686, 682, -1, 719, 725, 722, 728, 681, 720, 722, 726, -1, 721, 729, 719, 729, -1, 726, 721, -1, -1, 728]","['I', 'J', 'J', 'J', 'N', 'T', 'T', 'T', 'N', 'H', 'H', 'C', 'C', 'C', 'B', 'B', 'F', 'L', 'R', 'W', 'Q', 'P', 'L', 'H', 'H', 'M', 'S', 'Y']",00:17:03,00:29:03
783,I,O,2009-01-01 18:43:49,00:52:40,2009-01-01 19:36:29,2009-01-01 20:01:49,00:18:00,2009-01-01 19:54:29,2009-01-01 20:07:49,4,"[831, 783, 831, -1, 783, 837, 821, 823, -1, 821, 837, -1, -1, 823]","['H', 'I', 'C', 'I', 'O', 'S', 'Y', 'Y', 'S', 'M', 'G', 'C', 'D', 'E']",00:13:20,00:25:20
791,R,I,2009-01-01 18:50:59,00:24:17,2009-01-01 19:15:16,2009-01-01 19:26:59,00:42:00,2009-01-01 19:57:16,2009-01-01 20:08:59,1,"[762, 763, 791, 800, 761, 764, -1, 820, 763, 762, -1, 790, 761, 764, 800, 791, 820, -1, -1, 790]","['M', 'R', 'R', 'L', 'P', 'K', 'P', 'V', 'V', 'W', 'S', 'O', 'O', 'O', 'J', 'I', 'D', 'C', 'G', 'K']",00:11:43,00:11:43
804,Y,T,2009-01-01 19:00:40,00:51:53,2009-01-01 19:52:33,2009-01-01 19:54:40,00:06:00,2009-01-01 19:58:33,2009-01-01 20:00:40,8,"[810, 818, 833, 805, 807, 804, 818, 833, 804, 805, 810, -1, -1, 807, 808, 815, -1, 808, -1, 815, -1, 812, 817, 819, -1, 812, 819, -1, 817]","['M', 'M', 'N', 'T', 'X', 'Y', 'Y', 'Y', 'T', 'O', 'O', 'I', 'C', 'B', 'A', 'A', 'B', 'C', 'G', 'M', 'L', 'P', 'P', 'P', 'L', 'H', 'C', 'D', 'E']",00:02:07,00:02:07
784,B,H,2009-01-01 18:45:08,01:07:44,2009-01-01 19:52:52,2009-01-01 20:09:08,00:06:00,2009-01-01 19:58:52,2009-01-01 20:15:08,7,"[792, 784, 861, 856, 784, 792, 856, 785, 787, -1, -1, 787, 842, 862, 785, 842, -1, 862, 859, 861, -1, -1, 859]","['G', 'B', 'B', 'H', 'H', 'I', 'I', 'E', 'E', 'D', 'C', 'G', 'K', 'P', 'V', 'Q', 'M', 'S', 'Y', 'Y', 'S', 'R', 'V']",00:16:16,00:16:16
829,K,G,2009-01-01 19:26:47,00:21:33,2009-01-01 19:48:20,2009-01-01 20:02:47,00:12:00,2009-01-01 20:00:20,2009-01-01 20:14:47,3,"[825, 829, 857, 829, 848, 855, 857, 825, 822, 851, 847, 822, 851, -1, 848, 855, -1, 832, 849, 847, 830, -1, 830, -1, 832, -1, 849]","['P', 'K', 'K', 'G', 'M', 'M', 'M', 'S', 'X', 'X', 'W', 'V', 'P', 'L', 'H', 'H', 'D', 'J', 'J', 'J', 'E', 'I', 'N', 'M', 'Q', 'K', 'F']",00:14:27,00:14:27
820,V,D,2009-01-01 19:15:16,00:12:00,2009-01-01 19:27:16,2009-01-01 19:57:16,00:36:00,2009-01-01 20:03:16,2009-01-01 20:33:16,1,"[762, 763, 791, 800, 761, 764, -1, 820, 763, 762, -1, 790, 761, 764, 800, 791, 820, -1, -1, 790]","['M', 'R', 'R', 'L', 'P', 'K', 'P', 'V', 'V', 'W', 'S', 'O', 'O', 'O', 'J', 'I', 'D', 'C', 'G', 'K']",00:30:00,00:30:00
805,T,O,2009-01-01 19:01:59,00:38:34,2009-01-01 19:40:33,2009-01-01 19:49:59,00:24:00,2009-01-01 20:04:33,2009-01-01 20:07:59,8,"[810, 818, 833, 805, 807, 804, 818, 833, 804, 805, 810, -1, -1, 807, 808, 815, -1, 808, -1, 815, -1, 812, 817, 819, -1, 812, 819, -1, 817]","['M', 'M', 'N', 'T', 'X', 'Y', 'Y', 'Y', 'T', 'O', 'O', 'I', 'C', 'B', 'A', 'A', 'B', 'C', 'G', 'M', 'L', 'P', 'P', 'P', 'L', 'H', 'C', 'D', 'E']",00:03:26,00:09:26
810,M,O,2009-01-01 19:09:00,00:19:33,2009-01-01 19:28:33,2009-01-01 19:51:00,00:36:00,2009-01-01 20:04:33,2009-01-01 20:27:00,8,"[810, 818, 833, 805, 807, 804, 818, 833, 804, 805, 810, -1, -1, 807, 808, 815, -1, 808, -1, 815, -1, 812, 817, 819, -1, 812, 819, -1, 817]","['M', 'M', 'N', 'T', 'X', 'Y', 'Y', 'Y', 'T', 'O', 'O', 'I', 'C', 'B', 'A', 'A', 'B', 'C', 'G', 'M', 'L', 'P', 'P', 'P', 'L', 'H', 'C', 'D', 'E']",00:22:27,00:22:27
792,G,I,2009-01-01 18:51:56,01:00:56,2009-01-01 19:52:52,2009-01-01 20:09:56,00:12:00,2009-01-01 20:04:52,2009-01-01 20:27:56,7,"[792, 784, 861, 856, 784, 792, 856, 785, 787, -1, -1, 787, 842, 862, 785, 842, -1, 862, 859, 861, -1, -1, 859]","['G', 'B', 'B', 'H', 'H', 'I', 'I', 'E', 'E', 'D', 'C', 'G', 'K', 'P', 'V', 'Q', 'M', 'S', 'Y', 'Y', 'S', 'R', 'V']",00:23:04,00:17:04
856,H,I,2009-01-01 19:46:24,00:12:28,2009-01-01 19:58:52,2009-01-01 20:22:24,00:06:00,2009-01-01 20:04:52,2009-01-01 20:28:24,7,"[792, 784, 861, 856, 784, 792, 856, 785, 787, -1, -1, 787, 842, 862, 785, 842, -1, 862, 859, 861, -1, -1, 859]","['G', 'B', 'B', 'H', 'H', 'I', 'I', 'E', 'E', 'D', 'C', 'G', 'K', 'P', 'V', 'Q', 'M', 'S', 'Y', 'Y', 'S', 'R', 'V']",00:23:32,00:23:32
766,H,L,2009-01-01 18:35:36,00:29:33,2009-01-01 19:05:09,2009-01-01 19:23:36,01:00:00,2009-01-01 20:05:09,2009-01-01 20:11:36,2,"[-1, 758, 766, 696, 789, 696, -1, 793, 759, 789, 758, 786, 780, -1, 766, 759, -1, -1, 793, 786, -1, 780]","['F', 'L', 'H', 'D', 'D', 'J', 'N', 'S', 'X', 'X', 'W', 'Q', 'U', 'P', 'L', 'F', 'B', 'H', 'N', 'O', 'S', 'W']",00:06:27,00:18:27
857,K,M,2009-01-01 19:48:20,00:00:00,2009-01-01 19:48:20,2009-01-01 20:18:20,00:18:00,2009-01-01 20:06:20,2009-01-01 20:36:20,3,"[825, 829, 857, 829, 848, 855, 857, 825, 822, 851, 847, 822, 851, -1, 848, 855, -1, 832, 849, 847, 830, -1, 830, -1, 832, -1, 849]","['P', 'K', 'K', 'G', 'M', 'M', 'M', 'S', 'X', 'X', 'W', 'V', 'P', 'L', 'H', 'H', 'D', 'J', 'J', 'J', 'E', 'I', 'N', 'M', 'Q', 'K', 'F']",00:30:00,00:30:00
797,H,L,2009-01-01 18:55:31,00:32:53,2009-01-01 19:28:24,2009-01-01 19:55:31,00:42:00,2009-01-01 20:10:24,2009-01-01 20:25:31,9,"[651, 802, 757, 796, 651, 802, -1, 797, 757, 767, -1, -1, 803, -1, 797, -1, 796, 803, 767]","['A', 'F', 'K', 'K', 'P', 'P', 'L', 'H', 'I', 'E', 'I', 'M', 'S', 'M', 'L', 'F', 'A', 'A', 'B']",00:15:07,00:27:07
759,X,F,2009-01-01 18:31:55,01:03:14,2009-01-01 19:35:09,2009-01-01 19:49:55,00:36:00,2009-01-01 20:11:09,2009-01-01 20:13:55,2,"[-1, 758, 766, 696, 789, 696, -1, 793, 759, 789, 758, 786, 780, -1, 766, 759, -1, -1, 793, 786, -1, 780]","['F', 'L', 'H', 'D', 'D', 'J', 'N', 'S', 'X', 'X', 'W', 'Q', 'U', 'P', 'L', 'F', 'B', 'H', 'N', 'O', 'S', 'W']",00:02:46,00:14:46
825,P,S,2009-01-01 19:22:34,00:25:46,2009-01-01 19:48:20,2009-01-01 19:52:34,00:24:00,2009-01-01 20:12:20,2009-01-01 20:28:34,3,"[825, 829, 857, 829, 848, 855, 857, 825, 822, 851, 847, 822, 851, -1, 848, 855, -1, 832, 849, 847, 830, -1, 830, -1, 832, -1, 849]","['P', 'K', 'K', 'G', 'M', 'M', 'M', 'S', 'X', 'X', 'W', 'V', 'P', 'L', 'H', 'H', 'D', 'J', 'J', 'J', 'E', 'I', 'N', 'M', 'Q', 'K', 'F']",00:16:14,00:04:14
869,W,U,2009-01-01 19:55:48,00:08:35,2009-01-01 20:04:23,2009-01-01 20:31:48,00:12:00,2009-01-01 20:16:23,2009-01-01 20:43:48,5,"[-1, 869, 870, 864, 869, -1, 865, 866, 868, 867, 868, 864, 865, 867, 866, -1, 872, 870, -1, 873, -1, -1, -1, 872, -1, -1, -1, 873]","['S', 'W', 'W', 'V', 'U', 'P', 'L', 'F', 'B', 'C', 'C', 'C', 'H', 'H', 'M', 'G', 'K', 'K', 'F', 'A', 'B', 'C', 'D', 'J', 'I', 'M', 'Q', 'U']",00:27:25,00:27:25
839,H,E,2009-01-01 19:34:14,00:06:09,2009-01-01 19:40:23,2009-01-01 20:10:14,00:36:00,2009-01-01 20:16:23,2009-01-01 20:46:14,0,"[839, 843, 746, -1, -1, -1, 746, 839, 843]","['H', 'G', 'F', 'B', 'C', 'D', 'E', 'E', 'J']",00:29:51,00:29:51
746,F,E,2009-01-01 18:22:32,01:29:51,2009-01-01 19:52:23,2009-01-01 19:52:32,00:24:00,2009-01-01 20:16:23,2009-01-01 20:16:32,0,"[839, 843, 746, -1, -1, -1, 746, 839, 843]","['H', 'G', 'F', 'B', 'C', 'D', 'E', 'E', 'J']",00:00:09,00:00:09
787,E,G,2009-01-01 18:47:48,01:23:27,2009-01-01 20:11:15,2009-01-01 20:11:48,00:06:00,2009-01-01 20:17:15,2009-01-01 20:35:48,7,"[861, -1, -1, 785, 787, -1, -1, 787, 842, 862, 887, 785, 842, -1, 862, 859, 861, 887, -1, -1, 859]","['B', 'C', 'D', 'E', 'E', 'D', 'C', 'G', 'K', 'P', 'P', 'V', 'Q', 'M', 'S', 'Y', 'Y', 'Y', 'S', 'R', 'V']",00:18:33,00:00:33
879,S,O,2009-01-01 20:06:28,00:06:00,2009-01-01 20:12:28,2009-01-01 20:42:28,00:06:00,2009-01-01 20:18:28,2009-01-01 20:48:28,8,"[807, 879, 879, -1, -1, 807, 808, 815, -1, 808, -1, 815, -1, 812, 817, 819, -1, 812, 819, -1, 817]","['X', 'S', 'O', 'I', 'C', 'B', 'A', 'A', 'B', 'C', 'G', 'M', 'L', 'P', 'P', 'P', 'L', 'H', 'C', 'D', 'E']",00:30:00,00:30:00
821,Y,M,2009-01-01 19:15:52,00:51:35,2009-01-01 20:07:27,2009-01-01 20:15:52,00:12:00,2009-01-01 20:19:27,2009-01-01 20:27:52,4,"[837, 821, 823, -1, 882, 821, 837, -1, -1, 823, -1, -1, 882]","['S', 'Y', 'Y', 'S', 'N', 'M', 'G', 'C', 'D', 'E', 'I', 'N', 'T']",00:08:25,00:08:25
827,V,Q,2009-01-01 19:24:04,00:51:14,2009-01-01 20:15:18,2009-01-01 20:42:04,00:06:00,2009-01-01 20:21:18,2009-01-01 20:48:04,6,"[-1, -1, -1, 824, -1, 828, 838, 827, 827, 838, 824, 828, -1, 841, -1, -1, -1, 841]","['B', 'H', 'N', 'T', 'S', 'W', 'W', 'V', 'Q', 'L', 'L', 'M', 'I', 'E', 'D', 'H', 'L', 'P']",00:26:46,00:26:46
796,K,A,2009-01-01 18:55:30,00:14:54,2009-01-01 19:10:24,2009-01-01 19:37:30,01:12:00,2009-01-01 20:22:24,2009-01-01 20:31:30,9,"[651, 802, 757, 796, 651, 802, -1, 797, 757, 767, -1, -1, 803, -1, 797, -1, 796, 803, 767]","['A', 'F', 'K', 'K', 'P', 'P', 'L', 'H', 'I', 'E', 'I', 'M', 'S', 'M', 'L', 'F', 'A', 'A', 'B']",00:09:06,00:27:06
803,S,A,2009-01-01 18:58:24,01:00:00,2009-01-01 19:58:24,2009-01-01 20:28:24,00:24:00,2009-01-01 20:22:24,2009-01-01 20:52:24,9,"[651, 802, 757, 796, 651, 802, -1, 797, 757, 767, -1, -1, 803, -1, 797, -1, 796, 803, 767]","['A', 'F', 'K', 'K', 'P', 'P', 'L', 'H', 'I', 'E', 'I', 'M', 'S', 'M', 'L', 'F', 'A', 'A', 'B']",00:30:00,00:30:00
881,D,C,2009-01-01 20:07:18,00:12:00,2009-01-01 20:19:18,2009-01-01 20:49:18,00:06:00,2009-01-01 20:25:18,2009-01-01 20:55:18,1,"[790, -1, 881, 881, -1, 790, 878, 880, 878, -1, -1, -1, 880]","['O', 'I', 'D', 'C', 'G', 'K', 'P', 'P', 'V', 'P', 'K', 'F', 'A']",00:30:00,00:30:00
837,S,G,2009-01-01 19:30:29,00:36:58,2009-01-01 20:07:27,2009-01-01 20:30:29,00:18:00,2009-01-01 20:25:27,2009-01-01 20:54:29,4,"[837, 821, 823, -1, 882, 821, 837, -1, -1, 823, -1, -1, 882]","['S', 'Y', 'Y', 'S', 'N', 'M', 'G', 'C', 'D', 'E', 'I', 'N', 'T']",00:29:02,00:23:02
824,T,L,2009-01-01 19:21:22,00:35:56,2009-01-01 19:57:18,2009-01-01 20:09:22,00:30:00,2009-01-01 20:27:18,2009-01-01 20:27:22,6,"[-1, -1, -1, 824, -1, 828, 838, 827, 827, 838, 824, 828, -1, 841, -1, -1, -1, 841]","['B', 'H', 'N', 'T', 'S', 'W', 'W', 'V', 'Q', 'L', 'L', 'M', 'I', 'E', 'D', 'H', 'L', 'P']",00:00:04,00:12:04
838,W,L,2009-01-01 19:32:09,00:37:09,2009-01-01 20:09:18,2009-01-01 20:38:09,00:18:00,2009-01-01 20:27:18,2009-01-01 20:56:09,6,"[-1, -1, -1, 824, -1, 828, 838, 827, 827, 838, 824, 828, -1, 841, -1, -1, -1, 841]","['B', 'H', 'N', 'T', 'S', 'W', 'W', 'V', 'Q', 'L', 'L', 'M', 'I', 'E', 'D', 'H', 'L', 'P']",00:28:51,00:28:51
767,E,B,2009-01-01 18:35:37,01:04:47,2009-01-01 19:40:24,2009-01-01 20:11:37,00:48:00,2009-01-01 20:28:24,2009-01-01 20:29:37,9,"[651, 802, 757, 796, 651, 802, -1, 797, 757, 767, -1, -1, 803, -1, 797, -1, 796, 803, 767]","['A', 'F', 'K', 'K', 'P', 'P', 'L', 'H', 'I', 'E', 'I', 'M', 'S', 'M', 'L', 'F', 'A', 'A', 'B']",00:01:13,00:31:13
793,S,N,2009-01-01 18:53:09,00:36:00,2009-01-01 19:29:09,2009-01-01 19:59:09,01:00:00,2009-01-01 20:29:09,2009-01-01 20:59:09,2,"[-1, 758, 766, 696, 789, 696, -1, 793, 759, 789, 758, 786, 780, -1, 766, 759, -1, -1, 793, 786, -1, 780]","['F', 'L', 'H', 'D', 'D', 'J', 'N', 'S', 'X', 'X', 'W', 'Q', 'U', 'P', 'L', 'F', 'B', 'H', 'N', 'O', 'S', 'W']",00:30:00,00:30:00
822,X,V,2009-01-01 19:20:21,00:57:59,2009-01-01 20:18:20,2009-01-01 20:20:21,00:12:00,2009-01-01 20:30:20,2009-01-01 20:32:21,3,"[825, 829, 857, 829, 848, 855, 857, 825, 822, 851, 847, 822, 851, -1, 848, 855, -1, 832, 849, 847, 830, -1, 830, -1, 832, -1, 849]","['P', 'K', 'K', 'G', 'M', 'M', 'M', 'S', 'X', 'X', 'W', 'V', 'P', 'L', 'H', 'H', 'D', 'J', 'J', 'J', 'E', 'I', 'N', 'M', 'Q', 'K', 'F']",00:02:01,00:02:01
843,G,J,2009-01-01 19:40:23,00:36:00,2009-01-01 20:16:23,2009-01-01 20:16:23,00:18:00,2009-01-01 20:34:23,2009-01-01 20:52:23,0,"[843, -1, -1, 843, -1, -1, 895, 895]","['G', 'C', 'D', 'J', 'D', 'C', 'G', 'L']",00:18:00,00:00:00
786,Q,O,2009-01-01 18:47:15,00:59:54,2009-01-01 19:47:09,2009-01-01 20:11:15,00:48:00,2009-01-01 20:35:09,2009-01-01 21:05:15,2,"[-1, 758, 766, 696, 789, 696, -1, 793, 759, 789, 758, 786, 780, -1, 766, 759, -1, -1, 793, 786, -1, 780]","['F', 'L', 'H', 'D', 'D', 'J', 'N', 'S', 'X', 'X', 'W', 'Q', 'U', 'P', 'L', 'F', 'B', 'H', 'N', 'O', 'S', 'W']",00:30:06,00:24:06
851,X,P,2009-01-01 19:44:38,00:33:42,2009-01-01 20:18:20,2009-01-01 20:44:38,00:18:00,2009-01-01 20:36:20,2009-01-01 21:02:38,3,"[825, 829, 857, 829, 848, 855, 857, 825, 822, 851, 847, 822, 851, -1, 848, 855, -1, 832, 849, 847, 830, -1, 830, -1, 832, -1, 849]","['P', 'K', 'K', 'G', 'M', 'M', 'M', 'S', 'X', 'X', 'W', 'V', 'P', 'L', 'H', 'H', 'D', 'J', 'J', 'J', 'E', 'I', 'N', 'M', 'Q', 'K', 'F']",00:26:18,00:26:18
807,X,B,2009-01-01 19:06:48,00:59:40,2009-01-01 20:06:28,2009-01-01 20:06:48,00:30:00,2009-01-01 20:36:28,2009-01-01 20:36:48,8,"[807, 879, 879, -1, -1, 807, 808, 815, -1, 808, -1, 815, -1, 812, 817, 819, -1, 812, 819, -1, 817]","['X', 'S', 'O', 'I', 'C', 'B', 'A', 'A', 'B', 'C', 'G', 'M', 'L', 'P', 'P', 'P', 'L', 'H', 'C', 'D', 'E']",00:00:20,00:00:20
790,O,K,2009-01-01 18:50:29,01:16:49,2009-01-01 20:07:18,2009-01-01 20:14:29,00:30:00,2009-01-01 20:37:18,2009-01-01 20:38:29,1,"[790, -1, 881, 881, -1, 790, 878, 880, 878, -1, -1, -1, 880]","['O', 'I', 'D', 'C', 'G', 'K', 'P', 'P', 'V', 'P', 'K', 'F', 'A']",00:01:11,00:07:11
828,W,M,2009-01-01 19:24:49,01:03:11,2009-01-01 20:28:00,2009-01-01 20:36:49,00:12:00,2009-01-01 20:40:00,2009-01-01 21:00:49,6,"[828, -1, 828, -1, 841, -1, -1, -1, 901, 841, 901]","['W', 'Q', 'M', 'I', 'E', 'I', 'M', 'Q', 'U', 'P', 'L']",00:20:49,00:08:49
785,E,V,2009-01-01 18:45:13,01:32:38,2009-01-01 20:17:51,2009-01-01 20:27:13,00:24:00,2009-01-01 20:41:51,2009-01-01 20:51:13,7,"[861, -1, -1, 785, -1, -1, 898, 842, 862, 887, 785, 842, 898, -1, 862, 859, 861, 887, -1, -1, 859]","['B', 'C', 'D', 'E', 'D', 'C', 'G', 'K', 'P', 'P', 'V', 'Q', 'L', 'M', 'S', 'Y', 'Y', 'Y', 'S', 'R', 'V']",00:09:22,00:09:22
823,Y,E,2009-01-01 19:20:57,00:46:30,2009-01-01 20:07:27,2009-01-01 20:20:57,00:36:00,2009-01-01 20:43:27,2009-01-01 20:44:57,4,"[837, 821, 823, -1, 882, 821, 837, -1, -1, 823, -1, -1, 882]","['S', 'Y', 'Y', 'S', 'N', 'M', 'G', 'C', 'D', 'E', 'I', 'N', 'T']",00:01:30,00:13:30
864,V,C,2009-01-01 19:54:40,00:15:43,2009-01-01 20:10:23,2009-01-01 20:36:40,00:36:00,2009-01-01 20:46:23,2009-01-01 21:00:40,5,"[-1, 869, 870, 864, 869, -1, 865, 866, 868, 867, 868, 864, 865, 867, 866, -1, 872, 870, -1, 873, -1, -1, -1, 872, -1, -1, -1, 873]","['S', 'W', 'W', 'V', 'U', 'P', 'L', 'F', 'B', 'C', 'C', 'C', 'H', 'H', 'M', 'G', 'K', 'K', 'F', 'A', 'B', 'C', 'D', 'J', 'I', 'M', 'Q', 'U']",00:14:17,00:26:17
868,B,C,2009-01-01 19:55:43,00:44:40,2009-01-01 20:40:23,2009-01-01 21:01:43,00:06:00,2009-01-01 20:46:23,2009-01-01 21:07:43,5,"[-1, 869, 870, 864, 869, -1, 865, 866, 868, 867, 868, 864, 865, 867, 866, -1, 872, 870, -1, 873, -1, -1, -1, 872, -1, -1, -1, 873]","['S', 'W', 'W', 'V', 'U', 'P', 'L', 'F', 'B', 'C', 'C', 'C', 'H', 'H', 'M', 'G', 'K', 'K', 'F', 'A', 'B', 'C', 'D', 'J', 'I', 'M', 'Q', 'U']",00:21:20,00:21:20
780,U,W,2009-01-01 18:41:51,01:11:18,2009-01-01 19:53:09,2009-01-01 20:11:51,00:54:00,2009-01-01 20:47:09,2009-01-01 20:47:51,2,"[-1, 758, 766, 696, 789, 696, -1, 793, 759, 789, 758, 786, 780, -1, 766, 759, -1, -1, 793, 786, -1, 780]","['F', 'L', 'H', 'D', 'D', 'J', 'N', 'S', 'X', 'X', 'W', 'Q', 'U', 'P', 'L', 'F', 'B', 'H', 'N', 'O', 'S', 'W']",00:00:42,00:18:42
842,K,Q,2009-01-01 19:40:03,00:49:48,2009-01-01 20:29:51,2009-01-01 20:58:03,00:18:00,2009-01-01 20:47:51,2009-01-01 21:04:03,7,"[861, -1, -1, 785, -1, -1, 898, 842, 862, 887, 785, 842, 898, -1, 862, 859, 861, 887, -1, -1, 859]","['B', 'C', 'D', 'E', 'D', 'C', 'G', 'K', 'P', 'P', 'V', 'Q', 'L', 'M', 'S', 'Y', 'Y', 'Y', 'S', 'R', 'V']",00:16:12,00:28:12
